model,lmbda,rho,alpha,dobs,seed,X_rmse,Y_rmse,Z_rmse
pinn,10.0,23.0,0.0005,20,28,5.102382711345821,6.389896374353709,7.9043589158834715
pinn,10.0,23.0,0.0005,20,29,5.115292492235584,6.407817411414305,7.990651121058227
pinn,10.0,23.0,0.0005,20,3,5.188738121446225,6.515830208012228,8.17099601741347
pinn,10.0,23.0,0.0005,20,30,5.13478556478166,6.416318541412345,7.970546963684649
pinn,10.0,23.0,0.0005,20,31,5.128484139330453,6.415919900383237,7.969875282673763
pinn,10.0,23.0,0.0005,20,32,5.074727368661728,6.363046757491658,7.884153564066077
pinn,10.0,23.0,0.0005,20,33,5.0568228071334715,6.319147225731593,7.822947715615132
pinn,10.0,23.0,0.0005,20,34,5.04207212143059,6.312238422479155,7.839181348688468
pinn,10.0,23.0,0.0005,20,35,5.017949034758782,6.250290034710042,7.7585044230986275
pinn,10.0,23.0,0.0005,20,36,5.056209197119175,6.299055830583459,7.8288442751130525
pinn,10.0,23.0,0.0005,20,37,5.117643834615558,6.395566592772652,7.964883622448749
pinn,10.0,23.0,0.0005,20,38,5.152496827384753,6.4535993688066595,8.060741003493089
pinn,10.0,23.0,0.0005,20,39,5.138777205403604,6.470245259795098,8.15843001935496
pinn,10.0,23.0,0.0005,20,4,5.17420184042518,6.52818636323362,8.190689698675712
pinn,10.0,23.0,0.0005,20,40,5.127539432550558,6.429866470984789,7.97687202372104
pinn,10.0,23.0,0.0005,20,41,5.029525751035782,6.265740093405142,7.7590188043248745
pinn,10.0,23.0,0.0005,20,42,5.139744798228426,6.4538985159946645,8.028454885431417
pinn,10.0,23.0,0.0005,20,43,12.875623408242532,13.74529517795385,6.960637093190186
pinn,10.0,23.0,0.0005,20,44,5.0292023494541205,6.2623483181569535,7.798767697389433
pinn,10.0,23.0,0.0005,20,45,5.105051706612125,6.392213083449763,7.937038216738424
pinn,10.0,23.0,0.0005,20,46,5.169476127078462,6.4600648531086025,8.01314633152802
pinn,10.0,23.0,0.0005,20,47,5.150739865642766,6.432309566781322,8.04262837407981
pinn,10.0,23.0,0.0005,20,48,5.111166958091395,6.403073440563371,7.938111823843974
pinn,10.0,23.0,0.0005,20,49,5.036503168876879,6.296743926519889,7.801765280734384
pinn,10.0,23.0,0.0005,20,5,5.044112146149742,6.309161864400001,7.77445039424262
pinn,10.0,23.0,0.0005,20,50,5.091761578665067,6.390299612271771,7.898651661545348
pinn,10.0,23.0,0.0005,20,51,5.043239141318026,6.291955829097503,7.7845977458878615
pinn,10.0,23.0,0.0005,20,52,5.135599638405293,6.440665316246467,7.986185942438775
pinn,10.0,23.0,0.0005,20,53,5.115611779267634,6.403727941014635,7.962197905888548
pinn,10.0,23.0,0.0005,20,54,5.081429339092895,6.35406024485088,7.8929994853112575
pinn,10.0,23.0,0.0005,20,55,6.520841690177902,7.310654099368186,17.471404898143664
pinn,10.0,23.0,0.0005,20,56,5.10326191439731,6.385072914984775,7.963382597857624
pinn,10.0,23.0,0.0005,20,57,5.130711702022639,6.454184099666212,7.957035938016263
pinn,10.0,23.0,0.0005,20,58,5.138942294911966,6.475549514544098,8.063802191345228
pinn,10.0,23.0,0.0005,20,59,5.084013978387055,6.3734379145709745,7.932751216213466
pinn,10.0,23.0,0.0005,20,6,5.137246131143561,6.444559211760864,8.045470247272416
pinn,10.0,23.0,0.0005,20,60,5.015630491168576,6.2635904546832935,7.711517336246676
pinn,10.0,23.0,0.0005,20,61,5.038115147709332,6.2965687409445845,7.787453206900057
pinn,10.0,23.0,0.0005,20,62,5.118755199332915,6.454984465129612,7.893602148860107
pinn,10.0,23.0,0.0005,20,63,5.085259162666546,6.360168842495116,7.864631186231601
pinn,10.0,23.0,0.0005,20,64,5.013768518505191,6.246167271443717,7.746318649806299
pinn,10.0,23.0,0.0005,20,65,5.066103704353929,6.33640892586176,7.7878657012637715
pinn,10.0,23.0,0.0005,20,66,5.093316076449805,6.382797407163722,7.925132491960019
pinn,10.0,23.0,0.0005,20,67,5.086861455213969,6.373090265179983,7.920633379189458
pinn,10.0,23.0,0.0005,20,68,5.1163052671277365,6.410740579916199,7.963233447157616
pinn,10.0,23.0,0.0005,20,69,5.142435066736058,6.440124925921966,8.028936951548724
pinn,10.0,23.0,0.0005,20,7,5.061740705103055,6.350036911421278,7.81404616192971
pinn,10.0,23.0,0.0005,20,70,5.117504906168103,6.400213643155288,7.8952143511563975
pinn,10.0,23.0,0.0005,20,71,5.130538266758687,6.425314785682382,8.041941114507027
pinn,10.0,23.0,0.0005,20,72,5.0130105031151935,6.258908763956248,7.792120521879091
pinn,10.0,23.0,0.0005,20,73,5.062632820563225,6.342231435941339,7.834381994237844
pinn,10.0,23.0,0.0005,20,74,5.083508714387374,6.354009611968012,7.88194197077436
pinn,10.0,23.0,0.0005,20,75,5.132623391870979,6.41499979013212,7.992096319547537
pinn,10.0,23.0,0.0005,20,76,5.027494005102234,6.2753014715712325,7.808991404947063
pinn,10.0,23.0,0.0005,20,77,5.173324443260725,6.4942505177980525,8.135968705915174
pinn,10.0,23.0,0.0005,20,78,5.17936138766175,6.521242101807995,8.17180385097272
pinn,10.0,23.0,0.0005,20,79,5.146656695314121,6.442993526033037,8.028940721690326
pinn,10.0,23.0,0.0005,20,8,5.134374356767238,6.446836531486806,8.013518551150604
pinn,10.0,23.0,0.0005,20,80,5.123203435491393,6.406945565350258,7.985859888899604
pinn,10.0,23.0,0.0005,20,81,5.398692006663108,6.157666859208524,13.972608879186893
pinn,10.0,23.0,0.0005,20,82,5.132372767270997,6.441882051595684,7.9641331105727495
pinn,10.0,23.0,0.0005,20,83,5.12142216395913,6.416269783432003,7.990099113275912
pinn,10.0,23.0,0.0005,20,84,5.033038128929597,6.299420830156502,7.790168898520954
pinn,10.0,23.0,0.0005,20,85,5.105009408410613,6.398337800853218,7.947464099567311
pinn,10.0,23.0,0.0005,20,86,5.141072881064288,6.455565515242145,8.049263811264195
pinn,10.0,23.0,0.0005,20,87,5.185123749013104,6.530561732280627,8.239912344124281
pinn,10.0,23.0,0.0005,20,88,5.164801790011233,6.478180589441607,8.100426348862355
pinn,10.0,23.0,0.0005,20,89,5.07118629658201,6.341192886747135,7.831923959486687
pinn,10.0,23.0,0.0005,20,9,5.180578400930257,6.4726958467103195,8.07507802800726
pinn,10.0,23.0,0.0005,20,90,5.115539046511319,6.417195126932552,7.89524209623995
pinn,10.0,23.0,0.0005,20,91,5.069097185044958,6.292370664816808,7.848265190430102
pinn,10.0,23.0,0.0005,20,92,5.146136771502767,6.460397012633556,8.099400564537456
pinn,10.0,23.0,0.0005,20,93,5.074285579022118,6.347202249643813,7.871018467869591
pinn,10.0,23.0,0.0005,20,94,5.076926385096378,6.356717235927059,7.907179497385674
pinn,10.0,23.0,0.0005,20,95,5.1464827784506255,6.439594109631455,8.004591595513483
pinn,10.0,23.0,0.0005,20,96,5.025116576648154,6.2981325089998474,7.784946708000523
pinn,10.0,23.0,0.0005,20,97,5.11556275118878,6.41227153343389,7.894828218010631
pinn,10.0,23.0,0.0005,20,98,5.0282804345746515,6.304782048326092,7.7847970912441795
pinn,10.0,23.0,0.0005,20,99,5.027598441129536,6.266838739265581,7.8217589697987515
pinn,10.0,28.0,0.0005,20,0,3.057177871387971,4.1984573845636834,5.784893917553696
pinn,10.0,28.0,0.0005,20,1,3.052828907696419,4.203610574840358,5.753952047367695
pinn,10.0,28.0,0.0005,20,10,3.1879830620770586,4.40608147056929,5.9298277462248175
pinn,10.0,28.0,0.0005,20,11,3.0361244337152598,4.172555502342099,5.695488989164502
pinn,10.0,28.0,0.0005,20,12,3.0115063097995494,4.158460895095852,5.664464430564088
pinn,10.0,28.0,0.0005,20,13,3.0810677790333703,4.247562112001086,5.771746094099126
pinn,10.0,28.0,0.0005,20,14,3.018939237125714,4.159900565906319,5.680650689092248
pinn,10.0,28.0,0.0005,20,15,7.790392740253399,8.50007355700796,21.888684745627057
pinn,10.0,28.0,0.0005,20,16,3.107215058204011,4.276045685166193,5.820733282968099
pinn,10.0,28.0,0.0005,20,17,3.033263530521486,4.16310575111112,5.675481982877504
pinn,10.0,28.0,0.0005,20,18,3.021720828725872,4.15325831177433,5.703759886559701
pinn,10.0,28.0,0.0005,20,19,3.094421472126299,4.250834043710042,5.804087372921177
pinn,10.0,28.0,0.0005,20,2,3.113262300869104,4.278181836691982,5.833039998070753
pinn,10.0,28.0,0.0005,20,20,3.0603572461113635,4.20255616191385,5.756761867176763
pinn,10.0,28.0,0.0005,20,21,3.055331769452333,4.2120760478891945,5.736678492977137
pinn,10.0,28.0,0.0005,20,22,3.1160952190391153,4.287472664581704,5.843051893046515
pinn,10.0,28.0,0.0005,20,23,3.139206865892413,4.306625993935273,5.875831224517051
pinn,10.0,28.0,0.0005,20,24,7.774072076482351,8.492547460336766,21.882514265854553
pinn,10.0,28.0,0.0005,20,25,3.1245875866834663,4.288141225829619,5.868527494024313
pinn,10.0,28.0,0.0005,20,26,3.083116488172753,4.246337897807818,5.755026214220989
pinn,10.0,28.0,0.0005,20,27,3.1302679752883784,4.319557232037898,5.875595986249785
pinn,10.0,28.0,0.0005,20,28,3.1089848647416813,4.2789866646967125,5.8564282942531545
pinn,10.0,28.0,0.0005,20,29,3.141355567349717,4.3152271023368955,5.874333052659023
pinn,10.0,28.0,0.0005,20,3,3.0906017904902483,4.2450536417388935,5.804189075154685
pinn,10.0,28.0,0.0005,20,30,3.0012468932521137,4.136265727879077,5.659693409609049
pinn,10.0,28.0,0.0005,20,31,3.0526620936876294,4.206133827691408,5.741050400336998
pinn,10.0,28.0,0.0005,20,32,3.2843073337981417,4.510987502114716,6.135309991022208
pinn,10.0,28.0,0.0005,20,33,3.1250182304564107,4.301763681083252,5.828917738562299
pinn,10.0,28.0,0.0005,20,34,3.0149042599519666,4.160728667480896,5.672442895022839
pinn,10.0,28.0,0.0005,20,35,3.040922797338811,4.184182068743839,5.700145568128685
pinn,10.0,28.0,0.0005,20,36,7.814872282576378,8.49902097042323,21.874916673853452
pinn,10.0,28.0,0.0005,20,37,3.0848517543594887,4.241276403341635,5.781713111201125
pinn,10.0,28.0,0.0005,20,38,3.3088289351121545,4.538971748216575,6.181870698773364
pinn,10.0,28.0,0.0005,20,39,3.1798029225997526,4.36929516853836,5.940580507860522
pinn,10.0,28.0,0.0005,20,4,3.295352609756965,4.519155112591881,6.182345493406499
pinn,10.0,28.0,0.0005,20,40,3.2798195616803505,4.491533728870003,6.14250687480634
pinn,10.0,28.0,0.0005,20,41,3.0673850367186772,4.223232512331773,5.723635696691376
pinn,10.0,28.0,0.0005,20,42,3.186008040383614,4.369340206319923,5.962208895173935
pinn,10.0,28.0,0.0005,20,43,3.454070635170621,4.744991375336304,6.4221197613604035
pinn,10.0,28.0,0.0005,20,44,3.1006372322975815,4.282942221248425,5.828833737390735
pinn,10.0,28.0,0.0005,20,45,3.147341568109485,4.32239552864139,5.8959692718760515
pinn,10.0,28.0,0.0005,20,46,3.0008866551288387,4.146207483890198,5.6887181160357345
pinn,10.0,28.0,0.0005,20,47,3.084525662109246,4.245165479086506,5.808039156794813
pinn,10.0,28.0,0.0005,20,48,3.16468682692522,4.3561855557027345,5.979058756573627
pinn,10.0,28.0,0.0005,20,49,3.04978953766974,4.194477639760169,5.741564434981597
pinn,10.0,28.0,0.0005,20,5,3.189682242746119,4.364204350427094,5.956121282573093
pinn,10.0,28.0,0.0005,20,50,2.9936671243670894,4.117109853315046,5.6137965024184515
pinn,10.0,28.0,0.0005,20,51,3.084374839934581,4.23912119616058,5.78243689463388
pinn,10.0,28.0,0.0005,20,52,3.065692883814543,4.220520118297445,5.743236362813695
pinn,10.0,28.0,0.0005,20,53,3.0204327207040436,4.163965908324093,5.680464522684741
pinn,10.0,28.0,0.0005,20,54,7.780695899425984,8.515563796198434,21.859065161094723
pinn,10.0,28.0,0.0005,20,55,3.290969712734154,4.5218938669506725,6.15806653471747
pinn,10.0,28.0,0.0005,20,56,3.1344360887151757,4.3020207705552975,5.8698977266006365
pinn,10.0,28.0,0.0005,20,57,3.1043330294996276,4.275517512981174,5.827719890800058
pinn,10.0,28.0,0.0005,20,58,3.093159791895893,4.255898712082729,5.79423988773733
pinn,10.0,28.0,0.0005,20,59,3.1006865558981835,4.254137544948616,5.822152461450032
pinn,10.0,28.0,0.0005,20,6,3.1535270874885484,4.324385725697527,5.890193063821128
pinn,10.0,28.0,0.0005,20,60,3.133563699098978,4.318163565569298,5.9288893437399555
pinn,10.0,28.0,0.0005,20,61,3.133947976732278,4.299424330818086,5.950085197439858
pinn,10.0,28.0,0.0005,20,62,3.147786332716979,4.3194347113502705,5.881485768057548
pinn,10.0,28.0,0.0005,20,63,3.0710353409663513,4.226742249657805,5.7702769884104566
pinn,10.0,28.0,0.0005,20,64,8.322466785751557,8.852626138661535,23.726463702168772
pinn,10.0,28.0,0.0005,20,65,3.109178283109261,4.250999289424123,5.846648353860035
pinn,10.0,28.0,0.0005,20,66,3.1967490191608743,4.385010999822265,5.969842311722692
pinn,10.0,28.0,0.0005,20,67,3.1161720773801744,4.269750512880478,5.867417032540211
pinn,10.0,28.0,0.0005,20,68,3.275802788303233,4.499516287677645,6.10960715698742
pinn,10.0,28.0,0.0005,20,69,3.119216492584666,4.28878437827922,5.851635651229691
pinn,10.0,28.0,0.0005,20,7,3.187013012238778,4.358209923118518,5.955751958741266
pinn,10.0,28.0,0.0005,20,70,3.304415736227324,4.526340988898986,6.154004938756704
pinn,10.0,28.0,0.0005,20,71,3.0550507915525595,4.203639534793654,5.728023457807658
pinn,10.0,28.0,0.0005,20,72,3.165534639354767,4.347516494340288,5.9341214241725755
pinn,10.0,28.0,0.0005,20,73,3.1126044371669384,4.276465728240132,5.807906107029089
pinn,10.0,28.0,0.0005,20,74,3.061618209914185,4.205388165954841,5.736026052280572
pinn,10.0,28.0,0.0005,20,75,3.0738009721104085,4.220014347996807,5.775729399038065
pinn,10.0,28.0,0.0005,20,76,3.1658883194394387,4.349926884295848,5.940894653272245
pinn,10.0,28.0,0.0005,20,77,3.0336468356828634,4.188096056024128,5.68213386913965
pinn,10.0,28.0,0.0005,20,78,3.075296478666459,4.221592036545,5.839547288852519
pinn,10.0,28.0,0.0005,20,79,3.2138178711694714,4.423379043597569,6.036970369583642
pinn,10.0,28.0,0.0005,20,8,3.2586357788404747,4.479002431075385,6.0919596591847895
pinn,10.0,28.0,0.0005,20,80,3.104297856879553,4.261899499981461,5.818801603609332
pinn,10.0,28.0,0.0005,20,81,3.1333887146449486,4.298104838670541,5.858537406533903
pinn,10.0,28.0,0.0005,20,82,3.047286513128625,4.1975420334033755,5.717064684152085
pinn,10.0,28.0,0.0005,20,83,3.111598023417515,4.270544038463229,5.8241755709414615
pinn,10.0,28.0,0.0005,20,84,3.131761105477241,4.297164388965321,5.88575726633297
pinn,10.0,28.0,0.0005,20,85,3.2917844959836415,4.5196084243042804,6.126329095896195
pinn,10.0,28.0,0.0005,20,86,3.1546134089583693,4.330366068101267,5.901726269819739
pinn,10.0,28.0,0.0005,20,87,3.038912021419511,4.180107415061252,5.7332269325093055
pinn,10.0,28.0,0.0005,20,88,3.0720460681254296,4.245005025325612,5.775082380160576
pinn,10.0,28.0,0.0005,20,89,3.2194024601418687,4.419489324675577,6.047130696060309
pinn,10.0,28.0,0.0005,20,9,3.253961096625601,4.4665114175177925,6.117818084619338
pinn,10.0,28.0,0.0005,20,90,3.1759149314090966,4.3710932140704015,5.952826230963202
pinn,10.0,28.0,0.0005,20,91,3.0379182993936173,4.175734924957863,5.719002334826011
pinn,10.0,28.0,0.0005,20,92,3.1052540367309973,4.277728220472218,5.843153285675052
pinn,10.0,28.0,0.0005,20,93,3.1042823008852976,4.24675351498707,5.844108596929126
pinn,10.0,28.0,0.0005,20,94,2.9968599088849546,4.116089005083844,5.618876387526426
pinn,10.0,28.0,0.0005,20,95,3.028396748595511,4.169848139521044,5.671704163495098
pinn,10.0,28.0,0.0005,20,96,3.119231566557977,4.282521927734454,5.865059095076326
pinn,10.0,28.0,0.0005,20,97,3.1678273634392924,4.3614126981794,5.927451022247524
pinn,10.0,28.0,0.0005,20,98,3.0403551060120755,4.186564659967836,5.723022150076351
pinn,10.0,28.0,0.0005,20,99,7.779792464849294,8.51256045401095,21.806113176709314
pinn,100.0,23.0,0.0005,20,0,5.033283162967608,6.306619798075952,7.789590341280229
pinn,100.0,23.0,0.0005,20,1,4.964325311031188,6.1972175702415555,7.632959869188521
pinn,100.0,23.0,0.0005,20,10,4.961927564138949,6.206195768960629,7.633248657038431
pinn,100.0,23.0,0.0005,20,11,4.967967690684608,6.205467565052906,7.649633132324544
pinn,100.0,23.0,0.0005,20,12,5.029467532621338,6.298965100303383,7.7628911693525415
pinn,100.0,23.0,0.0005,20,13,4.987848393098455,6.267009998826405,7.806402778429391
pinn,100.0,23.0,0.0005,20,14,4.919367207862957,6.16252874852601,7.576530542917015
pinn,100.0,23.0,0.0005,20,15,5.029263794801484,6.293623879476141,7.806483057646936
pinn,100.0,23.0,0.0005,20,16,5.034845833962211,6.328907681146405,7.880129573222867
pinn,100.0,23.0,0.0005,20,17,4.932549870620553,6.1463444187177085,7.58848457412409
pinn,100.0,23.0,0.0005,20,18,4.924903613917025,6.157625901440231,7.613026717049868
pinn,100.0,23.0,0.0005,20,19,4.946434255731677,6.228900928985038,7.65305500880937
pinn,100.0,23.0,0.0005,20,2,4.933815805062449,6.142333166831836,7.545786104096725
pinn,100.0,23.0,0.0005,20,20,4.961246023902157,6.162399030376695,7.662674786940951
pinn,100.0,23.0,0.0005,20,21,4.970942803976624,6.207588105893062,7.639386223481402
pinn,100.0,23.0,0.0005,20,22,4.957817429562873,6.190332892280003,7.658358352233274
pinn,100.0,23.0,0.0005,20,23,5.011143428431957,6.224940435086554,7.764547909348795
pinn,100.0,23.0,0.0005,20,24,5.075332269836826,6.363073656766798,7.9664243073993175
pinn,100.0,23.0,0.0005,20,25,4.9650094694466995,6.225032904006787,7.761876079813493
pinn,100.0,23.0,0.0005,20,26,5.07750346545845,6.359708150826173,7.963192838011003
pinn,100.0,23.0,0.0005,20,27,4.981506218080444,6.209508558525263,7.666987181641756
pinn,100.0,23.0,0.0005,20,28,4.956752237945325,6.144244039813875,7.5986837411720956
pinn,100.0,23.0,0.0005,20,29,5.07543324021553,6.3516604286419485,7.891675647201118
pinn,100.0,23.0,0.0005,20,3,4.898307848550688,6.117483843392861,7.576061128712427
pinn,100.0,23.0,0.0005,20,30,5.072593234425982,6.362113753466847,7.833477416523187
pinn,100.0,23.0,0.0005,20,31,5.033869651741366,6.294693914753855,7.803177851857648
pinn,100.0,23.0,0.0005,20,32,4.9543852691979255,6.196754794651635,7.655348096716265
pinn,100.0,23.0,0.0005,20,33,4.939721991604503,6.163430471851481,7.63475965729548
pinn,100.0,23.0,0.0005,20,34,4.888727940683011,6.1293874879809405,7.626187914113483
pinn,100.0,23.0,0.0005,20,35,4.998168505756903,6.244927874311507,7.730415729033947
pinn,100.0,23.0,0.0005,20,36,4.967796275721885,6.276257229334193,7.644295079923051
pinn,100.0,23.0,0.0005,20,37,4.925250885041968,6.156323705906596,7.629670245139377
pinn,100.0,23.0,0.0005,20,38,5.05726638254639,6.323903866113736,7.886203557247495
pinn,100.0,23.0,0.0005,20,39,4.976108183844128,6.229909203208882,7.689998463189885
pinn,100.0,23.0,0.0005,20,4,4.997211205120652,6.243647757970796,7.668461157799874
pinn,100.0,23.0,0.0005,20,40,4.93808371760219,6.157190543113949,7.606597227316688
pinn,100.0,23.0,0.0005,20,41,4.996448572320719,6.280720177130069,7.689703887146199
pinn,100.0,23.0,0.0005,20,42,4.924834519449589,6.1449018488856435,7.602001575550758
pinn,100.0,23.0,0.0005,20,43,4.935710118801408,6.1432247217546125,7.61194666319304
pinn,100.0,23.0,0.0005,20,44,4.93928687970667,6.147498385300807,7.596404677094499
pinn,100.0,23.0,0.0005,20,45,4.945646379780465,6.1662372435704045,7.63232126745064
pinn,100.0,23.0,0.0005,20,46,4.987365148735387,6.241818287983806,7.710724013565218
pinn,100.0,23.0,0.0005,20,47,4.960855675400299,6.189265818860667,7.652742397039982
pinn,100.0,23.0,0.0005,20,48,4.9637389512377785,6.208024851046652,7.667738263420587
pinn,100.0,23.0,0.0005,20,49,4.944117809339509,6.169583263367843,7.626410509074607
pinn,100.0,23.0,0.0005,20,5,4.947296319762775,6.135120403840496,7.593419157072726
pinn,100.0,23.0,0.0005,20,50,5.039873161807064,6.2785678126760045,7.869087929490578
pinn,100.0,23.0,0.0005,20,51,5.043182141029237,6.315378561437725,7.828800076815773
pinn,100.0,23.0,0.0005,20,52,5.065994592660667,6.3428440438550995,7.914097578637034
pinn,100.0,23.0,0.0005,20,53,4.958855048303879,6.2057391001571665,7.794068523608658
pinn,100.0,23.0,0.0005,20,54,5.077420158191836,6.366943324633789,7.898874502481846
pinn,100.0,23.0,0.0005,20,55,5.029049807071663,6.293055181946498,7.749234874422449
pinn,100.0,23.0,0.0005,20,56,4.933172552606251,6.152717482492422,7.603776856785318
pinn,100.0,23.0,0.0005,20,57,4.991731244322638,6.223035674197495,7.618343906953278
pinn,100.0,23.0,0.0005,20,58,5.011489889252735,6.2557218743700345,7.733347777699199
pinn,100.0,23.0,0.0005,20,59,4.9539457699576355,6.209330571877636,7.6641949409647125
pinn,100.0,23.0,0.0005,20,6,5.066844140545683,6.340331418142667,7.9104567167079045
pinn,100.0,23.0,0.0005,20,60,4.980072239761131,6.232485429058193,7.658668433946646
pinn,100.0,23.0,0.0005,20,61,4.964717468858179,6.214711545291143,7.65150179366443
pinn,100.0,23.0,0.0005,20,62,5.014710787037496,6.254030623688284,7.750627562859145
pinn,100.0,23.0,0.0005,20,63,4.917374744769778,6.184218454406305,7.657774203211048
pinn,100.0,23.0,0.0005,20,64,4.992813013311478,6.230199040166928,7.666815206250084
pinn,100.0,23.0,0.0005,20,65,5.065230890273517,6.346731182562,7.882890379834294
pinn,100.0,23.0,0.0005,20,66,4.984664748397498,6.239095635220867,7.719031936946093
pinn,100.0,23.0,0.0005,20,67,4.956245034161309,6.195958481860974,7.624655876871299
pinn,100.0,23.0,0.0005,20,68,4.937472037307759,6.1779314456222645,7.566465264223136
pinn,100.0,23.0,0.0005,20,69,5.010046281792568,6.268305253798178,7.751330997695372
pinn,100.0,23.0,0.0005,20,7,4.948202025834186,6.182659533017417,7.613476823297935
pinn,100.0,23.0,0.0005,20,70,4.9767447173776835,6.221850748960131,7.689760464604157
pinn,100.0,23.0,0.0005,20,71,5.032934349654911,6.30523825307721,7.761265914700935
pinn,100.0,23.0,0.0005,20,72,5.038738499956878,6.30828825755156,7.789642219748758
pinn,100.0,23.0,0.0005,20,73,4.948233140114538,6.168396937570898,7.624024214771215
pinn,100.0,23.0,0.0005,20,74,4.986572128982392,6.185387411384726,7.714748975505092
pinn,100.0,23.0,0.0005,20,75,5.012653025124077,6.2188980480353,7.6469880666825425
pinn,100.0,23.0,0.0005,20,76,4.989024524509503,6.2345233186336975,7.710946233093927
pinn,100.0,23.0,0.0005,20,77,4.960029089513442,6.176331527750535,7.667714608900892
pinn,100.0,23.0,0.0005,20,78,5.061252344927697,6.346749545114136,7.89179350779881
pinn,100.0,23.0,0.0005,20,79,5.004340977172122,6.2320681807196125,7.7540835260739325
pinn,100.0,23.0,0.0005,20,8,4.973063107922706,6.179980475695488,7.676119874992868
pinn,100.0,23.0,0.0005,20,80,5.012721432927264,6.207498545387879,7.752266119114803
pinn,100.0,23.0,0.0005,20,81,5.015761366981775,6.301737386717592,7.778559462817296
pinn,100.0,23.0,0.0005,20,82,4.993544024152551,6.255236659227471,7.703186304088219
pinn,100.0,23.0,0.0005,20,83,4.952770834305419,6.174926280387047,7.636559771041748
pinn,100.0,23.0,0.0005,20,84,5.053319717381268,6.329868377110868,7.86905680108748
pinn,100.0,23.0,0.0005,20,85,4.968096667024457,6.223645678435706,7.668323807795157
pinn,100.0,23.0,0.0005,20,86,5.0832738068418335,6.376252305021476,7.895994360789116
pinn,100.0,23.0,0.0005,20,87,4.949203340204143,6.1735364771746895,7.576387154893994
pinn,100.0,23.0,0.0005,20,88,4.985074344132573,6.20303612561491,7.743327598353742
pinn,100.0,23.0,0.0005,20,89,5.0003938495230145,6.221310053166804,7.739121061426735
pinn,100.0,23.0,0.0005,20,9,4.916124450747804,6.164586940891007,7.583412890202848
pinn,100.0,23.0,0.0005,20,90,5.00333406068134,6.2503404246386305,7.710018311450812
pinn,100.0,23.0,0.0005,20,91,5.0386317932686975,6.310256486321272,7.810288752247299
pinn,100.0,23.0,0.0005,20,92,4.930243243050767,6.163805104206373,7.601889249398413
pinn,100.0,23.0,0.0005,20,93,5.054853670600456,6.328072210964061,7.874302502872483
pinn,100.0,23.0,0.0005,20,94,5.0289535267810885,6.306949514239703,7.832706216374379
pinn,100.0,23.0,0.0005,20,95,4.952743782679684,6.191517697555912,7.621964347365219
pinn,100.0,23.0,0.0005,20,96,4.971922362529328,6.216447012050427,7.691746971886776
pinn,100.0,23.0,0.0005,20,97,5.037084413678521,6.3125176329218045,7.809323675886019
pinn,100.0,23.0,0.0005,20,98,4.9486125715470894,6.171560056319211,7.620964934961845
pinn,100.0,23.0,0.0005,20,99,4.949391720499497,6.1664349727456855,7.637712818187282
pinn,100.0,28.0,0.0005,20,0,3.1013572411482158,4.259934378121872,5.8156111689826675
pinn,100.0,28.0,0.0005,20,1,3.1925614194620713,4.3783949597649165,5.981396339684032
pinn,100.0,28.0,0.0005,20,10,3.1282612506939604,4.301104952440359,5.868554651321761
pinn,100.0,28.0,0.0005,20,11,3.0228725496750757,4.155232038559976,5.686391468581728
pinn,100.0,28.0,0.0005,20,12,3.1706199966175714,4.345688112954616,5.930065135402397
pinn,100.0,28.0,0.0005,20,13,3.0552616462572764,4.2008553495118415,5.748697603235411
pinn,100.0,28.0,0.0005,20,14,3.1476434570383143,4.32800415128196,5.902142968276018
pinn,100.0,28.0,0.0005,20,15,3.2219822179466235,4.427448749606124,6.016485174437633
pinn,100.0,28.0,0.0005,20,16,3.3155880217854454,4.553647598613422,6.210795922850866
pinn,100.0,28.0,0.0005,20,17,3.177421217483944,4.368216134746089,5.9369286514492075
pinn,100.0,28.0,0.0005,20,18,3.1384583891214604,4.297178263190694,5.906207588150422
pinn,100.0,28.0,0.0005,20,19,3.142665024378952,4.342337940257301,5.932230747049442
pinn,100.0,28.0,0.0005,20,2,3.334672955955458,4.563073009817262,6.209359855648502
pinn,100.0,28.0,0.0005,20,20,3.0830162315143177,4.231684728203783,5.798637546877448
pinn,100.0,28.0,0.0005,20,21,3.178973334999327,4.37409154059783,5.929627751417693
pinn,100.0,28.0,0.0005,20,22,3.076543083538077,4.232957964916097,5.7606766019573525
pinn,100.0,28.0,0.0005,20,23,3.283754478732267,4.5040662988826075,6.131190930895459
pinn,100.0,28.0,0.0005,20,24,3.192001992089696,4.375650400397627,6.002572035594666
pinn,100.0,28.0,0.0005,20,25,3.1431433016290544,4.3004011804420745,5.884618948985374
pinn,100.0,28.0,0.0005,20,26,3.011328334727399,4.15882337259709,5.675802538630289
pinn,100.0,28.0,0.0005,20,27,3.147793313701729,4.320715552953906,5.8947746690292355
pinn,100.0,28.0,0.0005,20,28,3.194668697932923,4.391695739920302,5.989472215977424
pinn,100.0,28.0,0.0005,20,29,3.218585681496321,4.412046472339244,6.0253496604791215
pinn,100.0,28.0,0.0005,20,3,3.286806199323156,4.4874679732911344,6.095974463633788
pinn,100.0,28.0,0.0005,20,30,3.207494422881962,4.4021838019848865,6.0027321095079405
pinn,100.0,28.0,0.0005,20,31,3.262707461533813,4.484144517119798,6.115649743917671
pinn,100.0,28.0,0.0005,20,32,3.3414261150549294,4.584031967202993,6.221796584802417
